"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88"
"Mã sinh viên ","Giới tính","Hãy vui lòng cho biết trình độ của bố/mẹ bạn như thế nào?

Nếu bố/mẹ bạn có trình độ học vấn Tiểu học, chọn số 1
Nếu bố/mẹ bạn có trình độ học vấn THCS,  chọn số 2
Nếu bố/mẹ bạn có trình độ học vấn THPT,  chọn số 3
Nếu bố/mẹ bạn có trình độ học vấn Cao Đẳng,  chọn số 4
Nếu bố/mẹ bạn có trình độ học vấn Đại học/Sau đại học, ghi số 5
Còn khác, ghi số 6","Hãy cho biết, bạn có làm thêm không?

Nếu bạn có làm thêm ghi số 2, không làm thêm ghi số ""1""
","Hãy cho biết nguồn hỗ trợ kinh phí học tập của bạn? Bạn có thể lựa chọn nhiều phương án, cách nhau bởi dấu phẩy "",""
Nếu nguồn hỗ trợ kinh phí học tập của bạn từ gia đình, ghi số 1
Nếu nguồn hỗ trợ kinh phí học tập của bạn từ Nhà trường, ghi số 2
Nếu nguồn hỗ trợ kinh phí học tập của bạn từ bản thân, ghi số 3
Nguồn khác, ghi số 4","""Hãy cho biết, thời gian học tập trung bình trong 1 ngày của bạn?
Dưới 1h ghi 1
tỪ 1h - 3h ghi 2
Từ 3h - 6h ghi 3
Từ 6h - 8h ghi 4
Trên 8h ghi 5 
""","""Hãy cho biết, thời gian sử dụng MXH trung bình trong 1 ngày của bạn?
Dưới 1h ghi 5
tỪ 1h - 3h ghi 4
Từ 3h - 6h ghi 3
Từ 6h - 8h ghi 2
Trên 8h ghi 1
","Hãy cho biết, các trang mạng xã hội hay sử dụng của bạn? Bạn có thể lựa chọn nhiều phương án, cách nhau bởi dấu phẩy "",""

Nếu bạn sử dụng Facebook, ghi số 1
Nếu bạn sử dụng Zalo, ghi số 2
Nếu bạn sử dụng Viber, ghi số 3
Nếu bạn sử dụng Telegram, ghi số 4
Nếu bạn sử dụng Twitter, ghi số 5
Nếu bạn sử dụng Tiktok, ghi số 6
Nếu bạn sử dụng Instagram, ghi số 7
Nếu bạn sử dụng các trang mạng xã hội khác, ghi số 8
","Tình trạng sức khỏe hiện nay của bạn?
Nếu Hoàn toàn khỏe mạnh, ghi số 4
Nếu Khỏe mạnh, ghi số 3
Nếu Hơi ốm yếu, ghi số 2
Nếu Hay ốm yếu, ghi số 1","Điểm THCS","Điểm Toán thi THPT","Điểm Văn thi THPT","Điểm Anh thi THPT","THXT","Điểm Sử thi THPT","Điểm GDCD thi THPT","Điểm Lý thi THPT","Điểm Hóa thi THPT","Điểm Sinh thi THPT","Điểm THPT","Điểm TA đầu vào","Bạn đỗ vào trường Đại học Thủ đô Hà Nội, bằng phương thức nào?

Nếu dùng phương thức xét học bạ, chọn số 1
Nếu dùng phương thức xét điểm thi THPT Quốc gia, chọn số 2
Nếu được tuyển thẳng, chọn số 3
Nếu dùng phương thức khác, chọn số 4.","Bạn trúng tuyển vào Đại học Thủ đô Hà Nội ở nguyện vọng mấy?

Nếu trúng tuyển nguyện vọng 1, chọn số 6
Nếu trúng tuyển nguyện vọng 2, chọn số 5
Nếu trúng tuyển nguyện vọng 3, chọn số 4
Nếu trúng tuyển nguyện vọng 4, chọn số 3
Nếu trúng tuyển nguyện vọng 5, chọn số 2
Nếu trúng tuyển nguyện vọng khác, chọn số 1
","Hãy cho biết, bạn có học bổng không?
Nếu bạn có học bổng chọn số 2, nếu không có học bổng chọn số ""1""
","Hãy cho biết, mức độ thích ứng với môi trường học tập tại trường Đại học Thủ Đô Hà Nội của bạn như thế nào?

- Nếu không thích ứng với môi trường học tập, chọn số 1
- Nếu ít thích ứng với môi trường học tập, chọn số 2
- Nếu thích ứng (bình thường) với môi trường học tập, chọn số 3
- Nếu khá thích ứng với môi trường học tập, chọn số 4
- Nếu rất thích ứng với môi trường học tập, chọn số 5
","Hãy cho biết Phương pháp học tập đại học của bạn ở trường Đại học Thủ đô Hà Nội như thế nào? 

- Nếu Không hiệu quả, chọn số 1
- Nếu ít hiệu quả, chọn số 2
- Nếu Hiệu quả, chọn số 3
- Nếu Khá hiệu quả, chọn số 4
- Nếu Rất hiệu quả, chọn số 5
","Bạn hãy cho biết mức độ hỗ trợ của trường Đại học Thủ đô Hà Nội như thế nào?

- Nếu không hỗ trợ, chọn số 1
- Nếu ít hỗ trợ, chọn số 2
- Nếu hỗ trợ, chọn số 3
- Nếu Khá hỗ trợ, chọn số 4
- Nếu Rất hỗ trợ, chọn số 5
","Bạn hãy cho biết mức độ hỗ trợ của giảng viên trường Đại học Thủ đô Hà Nội như thế nào?

- Nếu không hỗ trợ, chọn số 1
- Nếu ít hỗ trợ, chọn số 2
- Nếu hỗ trợ bình thường, chọn số 3
- Nếu Khá hỗ trợ, chọn số 4
- Nếu Rất hỗ trợ, chọn số 5
","Bạn hãy cho biết điều kiện cơ sở vật chất, trang thiết bị của trường Đại học Thủ đô Hà Nội như thế nào?

- Nếu không tốt, chọn số 1
- Nếu bình thường, chọn số 2
- Nếu tốt, chọn số 3
- Nếu Khá tốt, chọn số 4
- Nếu Rất tốt, chọn số 5
","Bạn hãy cho biết Chất lượng giảng viên của trường Đại học Thủ đô Hà Nội như thế nào?

- Nếu không chất lượng, chọn số 1
- Nếu ít chất lượng, chọn số 2
- Nếu chất lượng, chọn số 3
- Nếu Khá chất lượng, chọn số 4
- Nếu Rất chất lượng, chọn số 5
","Bạn hãy cho biết Mức độ phù hợp của Chương trình đào tạo trường Đại học Thủ đô Hà Nội như thế nào?

- Nếu không phù hợp, chọn số 1
- Nếu ít phù hợp, chọn số 2
- Nếu phù hợp, chọn số 3
- Nếu khá phù hợp, chọn số 4
- Nếu rất phù hợp, chọn số 5
","Hãy cho biết mức độ cạnh tranh trong học tập, nghiên cứu trong lớp học của bạn như thế nào?

- Nếu không cạnh tranh, chọn số 1
- Nếu ít cạnh tranh, chọn số 2
- Nếu cạnh tranh, chọn số 3
- Nếu Khá cạnh tranh, chọn số 4
- Nếu rất cạnh tranh, chọn số 5
","Hãy cho biết, mức độ ảnh hưởng của bạn bè đến kết quả học tập của bạn như thế nào?

- Nếu không ảnh hưởng, chọn số 1
- Nếu ít ảnh hưởng, chọn số 2
- Nếu ảnh hưởng, chọn số 3
- Nếu Khá ảnh hưởng, chọn số 4
- Nếu Rất ảnh hưởng, chọn số 5
","II. PHẦN KHẢO SÁT ĐỘNG LỰC HỌC TẬP CỦA SINH VIÊN

Theo bạn, môn nào trong các môn thi tốt nghiệp Trung học phổ thông Quốc gia nêu trên có ảnh hưởng nhiều trong quá trình học Đại học của bạn?

Nếu bạn chọn môn Toán, chọn số 1
Nếu bạn chọn môn Anh, chọn số 2
Nếu bạn chọn môn Lý, chọn số 3
Nếu bạn chọn môn Văn, chọn số 4
Nếu bạn chọn môn Hóa, chọn số 5
Nếu bạn chọn môn Sinh, chọn số 6
Nếu bạn chọn môn Sử, chọn số 7
Nếu bạn chọn môn Địa, chọn số 8
Nếu bạn chọn môn GDCD, chọn số 9
","Động lực của bạn chọn ngành học này? Bạn có thể lựa chọn nhiều phương án và cách nhau bởi dấu phẩy "",""

Nếu bạn Cảm thấy thích thú với ngành học, chọn số 1
Nếu bạn Cảm thấy bản thân có năng lực để theo đuổi ngành học, chọn số 2
Nếu bạn chọn Theo ý kiến gia đình, chọn số 3
Nếu bạn chọn Có nhiều cơ hội nghề nghiệp cho tương lai, chọn số 4
Nếu bạn chọn Mức học phí phù hợp, chọn số 5
Nếu bạn chọn Điểm đầu vào phù hợp, chọn số 6
Nếu bạn chọn Ngành đào tạo có thương hiệu, uy tín, chọn số 7
Nếu bạn chọn Khác, chọn số 8
","Đại số tuyến tính(3)","Giải tích 1(3)","Hình học giải tích(2)","Tâm lý học(3)","Những nguyên lý 
cơ bản của chủ nghĩa
 Mác Lenin 1(2)","Tin học(2)","Giải tích 2(3)","Giáo dục học(3)","Những NLCB của CN Mác - Lênin 2(3) KTCT","Tiếng Anh(5)","TỰ CHỌN 3 (Cơ sở văn hóa VN, Hà Nội học)","Nghiệp vụ sư phạm 1(2)","Đường lối Cách mạng của Đảng cộng sản Việt Nam(3)","Đại số đại cương(3)","Giải tích 3(2)","PPDH đại cương môn Toán(2)","Tiếng Việt thực hành(2)","TỰ CHỌN (Âm nhạc và cảm thụ âm nhạc, mỹ thuật và cảm thụ mỹ thuật, biển và hải đảo VN, ...)","Hình học Afin và hình học Ơclit(2)","Số học(2)","Nghiệp vụ sư phạm 2(3)","Tư tưởng Hồ Chí Minh(2)","Hàm biến phức(3)","Hình học xạ ảnh(2)","Lý thuyết số(2)","Nghiệp vụ sư phạm 3(2)","Thực tập sư phạm 1(2)","Tôpô đại cương(2)","Đại số sơ cấp(3)","Lý thuyết độ đo và tích phân(2)","Lý thuyết xác suất và thống kê toán học(3)","Phương trình vi phân(3)","PPDH các nội dung môn Toán(4)","Tiếng Anh chuyên ngành(2)","Giải tích hàm (3)","Pháp luật đại cương (2)","Phương trình đạo hàm riêng (3)","Quản lý hành chính nhà nước và quản lý ngành(2)","Quy hoạch tuyến tính","Thực tập sư phạm 2(3)","Giải tích số","Hình học sơ cấp ","Hướng dẫn dạy học Toán bằng Tiếng ANh","Phương pháp nghiên cứu khoa học(2)","Tự chọn 7 ( Lịch sử toán. sử dụng các phần mềm trong dạy học(","Tự chọn 8 (giải tích nâng cao, không gian vecto topo)","Tự chọn 9 (hình học vi phân, cơ lý thuyết)","Thực tập sư phạm 3","Khóa luận tốt nghiệp","Dạy học phân hóa phần đại số","Dạy học phân hóa phần hình học","Một số chuyên đề nâng cao về dãy số và hàm số","Xếp loại"
"-0.9990995378783163","-1","0.19999999999999996","-1","-1","0.5","0.5","0","1","0.0888888888888888","0.588235294117647","0.23076923076923084","-0.19047619047619058","1","-1","-1","0.6666666666666667","0.02564102564102555","-0.3846153846153846","0.03170028818443815","0.2134831460674158","-0.33333333333333337","1","1","0.5","0.5","0","0","0","-0.5","0.5","0.5","0.5","-1","0.5","0.3432835820895521","0.23333333333333317","0.6140350877192984","0.6727272727272726","0.38181818181818206","0.5438596491228067","0","0.7199999999999995","0.6603773584905659","0.3030303030303032","0.5925925925925928","0.5211267605633803","0.016949152542372836","0.5142857142857145","0.21875","0.6551724137931034","-0.4358974358974357","0.8275862068965518","0.6708860759493669","0.16666666666666674","0.6296296296296298","0.4339622641509435","0.10344827586206895","0.17647058823529416","0.4769230769230772","0.39622641509433953","0.5454545454545454","0.880597014925373","0.8888888888888886","0.8730158730158728","0.35593220338983045","0.857142857142857","0.3090909090909091","0.4666666666666668","0.5234375000000004","0.4242424242424241","0.8545454545454545","0.7611940298507465","-0.23076923076923084","0.5555555555555554","0.3015873015873016","0.39682539682539675","0.4666666666666668","0.2923076923076924","0.06976744186046502","0.6716417910447763","0.3015873015873014","0.6923076923076936","0.8246398854791088","0.8148148148148149","0.7959183673469388","0.7916666666666667","Giỏi"
"-0.999099528854203","-1","0.19999999999999996","-1","-1","0.5","0.5","0.5","1","0.3555555555555554","0.17647058823529393","0.3846153846153846","-0.19047619047619058","-1","0.28205128205128216","0.5","-1","-1","-1","-0.14121037463976938","0.2134831460674158","-0.33333333333333337","0.6000000000000001","-1","0.5","0.5","0","0.5","0.5","-0.5","0.5","0.5","0.5","-1","0.5","0.3134328358208953","0.30000000000000004","0.6140350877192984","0.23636363636363655","0.4545454545454546","0.7894736842105265","-0.5","0.6799999999999997","-0.39622641509433987","0.030303030303030276","-0.2592592592592593","0.408450704225352","-0.2881355932203391","0.8571428571428572","0.015625","0.4482758620689655","-0.3846153846153846","0.13793103448275867","0.6708860759493669","0.4666666666666668","0.7037037037037035","0.5094339622641508","0.413793103448276","0.17647058823529416","0.8461538461538463","0.39622641509433953","0.636363636363636","0.4029850746268657","0.8148148148148149","0.3650793650793651","0.6949152542372881","0.5714285714285716","0.23636363636363633","0.3999999999999997","0.4375000000000002","0.21212121212121215","0.5636363636363639","-0.04477611940298509","0.5769230769230771","0.7777777777777786","0.5873015873015877","0.4920634920634921","0.3999999999999997","0.4461538461538459","0.8139534883720929","0.8507462686567164","0.20634920634920628","0.6923076923076936","0.8246398854791088","0.8148148148148149","0.7959183673469388","0.7916666666666667","Giỏi"
"-0.9990995198300897","-1","-0.19999999999999996","1","-1","0","0","0","0.33333333333333326","0.1777777777777776","-0.11764705882352955","-0.23076923076923073","-0.5238095238095238","1","-1","-1","0.11111111111111116","0.23076923076923084","-0.28205128205128205","-0.42939481268011526","0.3258426966292136","-0.33333333333333337","0.19999999999999996","-1","0","0","0.5","0","0","-0.5","1","0","1","-1","0","-0.5223880597014927","0.1333333333333333","0.26315789473684204","0.1272727272727272","-0.16363636363636336","0.6842105263157894","-0.43333333333333324","0","0.320754716981132","-0.09090909090909072","0.37037037037037","0.43661971830985924","0.11864406779661008","-0.2857142857142857","-0.03125","0.2068965517241379","-0.3846153846153846","0.8275862068965518","0.41772151898734156","0.06666666666666665","0.03703703703703698","-0.01886792452830177","0.10344827586206895","-0.0588235294117645","-0.3846153846153846","0.16981132075471694","0.3636363636363644","0.25373134328358216","0.8888888888888886","0.20634920634920628","0.6610169491525424","0.857142857142857","0.09090909090909105","0.09999999999999987","0.2734375000000002","0.36363636363636376","0.8545454545454545","-0.3134328358208953","-0.0769230769230772","0.7777777777777786","0.20634920634920673","0.20634920634920628","0.09999999999999987","0.3846153846153846","0.6279069767441856","0.761194029850746","0.6190476190476193","0.8461538461538467","-0.36691419880110954","0.40740740740740766","0.5102040816326534","-0.375","Khá"
"-0.9990995108059764","-1","-0.19999999999999996","1","-1","0","0.5","-0.5","-0.33333333333333337","0.3555555555555554","-0.235294117647059","0.07692307692307687","-0.4285714285714286","1","-1","-1","0.11111111111111116","0.23076923076923084","-0.28205128205128205","-0.48703170028818443","0.4382022471910112","-0.33333333333333337","0.6000000000000001","-1","0.5","0.5","0","0","1","-0.5","0.5","0.5","-1","-1","0","-0.37313432835820903","0.30000000000000004","-0.08771929824561409","0.34545454545454546","0.054545454545454675","0.7894736842105265","-0.16666666666666663","-0.04000000000000026","0.4339622641509431","0","0.03703703703703698","0.8591549295774648","0.2881355932203389","0.40000000000000013","0.171875","0.24137931034482785","-0.23076923076923084","0.413793103448276","0.16455696202531622","0.6000000000000003","-0.07407407407407418","0.5471698113207544","0.2068965517241379","0.17647058823529416","0.3538461538461539","0.28301886792452824","0.636363636363636","0.6119402985074625","0.7777777777777779","0.587301587301587","0.6610169491525424","0.857142857142857","-0.018181818181817966","0.3666666666666665","0.25","0.3030303030303032","0.8545454545454545","0.044776119402985426","-0.5769230769230771","0.7777777777777786","0.7142857142857146","0.3015873015873014","0.3666666666666665","0.6615384615384616","0.11627906976744162","0.9104477611940296","0.11111111111111116","0.6923076923076936","-0.14252482777131614","0.4444444444444444","0.46938775510204067","0.7083333333333337","Khá"
"-0.999099501781863","1","-0.19999999999999996","-1","-1","0","0.5","0","0.33333333333333326","-0.22222222222222243","-0.41176470588235303","-0.07692307692307687","-0.33333333333333326","-1","-0.17948717948717952","0.3999999999999999","-1","-1","-1","-0.6023054755043228","0.3258426966292136","-1","1","-1","0.5","0.5","0","0","0","-0.5","0.5","0.5","0","-1","0","0.3134328358208953","0.1333333333333333","-0.12280701754385959","0.1636363636363638","0.01818181818181852","0.7894736842105265","-0.5","0.1599999999999997","-0.3207547169811322","0.09090909090909105","0.7777777777777779","0.7746478873239435","0.2881355932203389","0.40000000000000013","-0.06249999999999989","0.27586206896551735","-0.23076923076923084","0.6551724137931034","0.13924050632911378","0.3666666666666665","0.18518518518518512","-0.2075471698113207","-0.10344827586206906","0.17647058823529416","0.3538461538461539","0.28301886792452824","0.5454545454545454","0.5522388059701493","0.8888888888888886","0.5238095238095237","0.6610169491525424","0.6785714285714284","0.12727272727272743","0.30000000000000004","0.14062500000000022","0.3030303030303032","0.6727272727272726","-0.5820895522388059","-0.3076923076923078","0.7777777777777786","0.4920634920634921","-0.04761904761904756","0.30000000000000004","0.3846153846153846","0.3953488372093019","0.6716417910447763","0.23809523809523792","0.6923076923076936","-0.365303748769795","0.5555555555555558","0.4285714285714284","-0.41666666666666685","Khá"
"-0.9990994837336364","1","-0.19999999999999996","1","-0.33333333333333337","0","0","-0.5","-0.33333333333333337","0.5777777777777777","-0.2941176470588235","-0.07692307692307687","-0.4285714285714286","1","-1","-1","0.11111111111111116","0.02564102564102555","-0.17948717948717952","-0.6023054755043228","0.2134831460674158","-1","1","-1","0","0","0.5","0.5","0.5","0.5","1","0","-0.5","-1","0","0.4029850746268657","0.10000000000000009","0.5789473684210529","0.018181818181818077","-0.3818181818181817","0.7192982456140349","-0.06666666666666676","0.039999999999999813","-0.3584905660377359","-0.2424242424242422","0.2222222222222221","0.26760563380281677","-0.15254237288135597","0.25714285714285734","0.125","0.27586206896551735","-0.23076923076923084","0.8275862068965518","0.6455696202531644","0.5","0.07407407407407418","0.2075471698113207","0.6206896551724139","0.2941176470588238","0.20000000000000018","0.16981132075471694","-0.18181818181818232","0.3432835820895521","0.40740740740740766","0.3015873015873014","0.4576271186440679","0.2142857142857142","0.1636363636363638","0.3999999999999997","0.2812500000000002","0.060606060606060774","0.19999999999999996","-0.07462686567164167","0.1153846153846152","0.5555555555555554","0.6190476190476193","-0.07936507936507953","0.3999999999999997","0.630769230769231","0.3488372093023253","0.7313432835820894","0.46031746031746046","0.5384615384615377","-0.36727207658584604","0.4444444444444444","0.3061224489795922","-0.1250000000000001","Khá"
"-0.9990994747095232","1","-0.19999999999999996","-1","-1","0","0.5","0","0.33333333333333326","0.5333333333333334","0.0588235294117645","-0.07692307692307687","-0.2857142857142858","-1","0.23076923076923084","0.6000000000000001","-1","-1","-1","-0.42939481268011526","0.101123595505618","-0.33333333333333337","0.6000000000000001","-1","0.5","0.5","0","-0.5","-0.5","0.5","0.5","0.5","-0.5","-1","0","0.4626865671641789","0.23333333333333317","0.6491228070175439","0.4545454545454546","-0.3818181818181817","0.8947368421052628","-0.30000000000000016","0.11999999999999988","-0.3584905660377359","0.21212121212121215","-0.14814814814814825","0.46478873239436624","0.3220338983050848","0.17142857142857126","0.07812499999999978","0.27586206896551735","-0.4871794871794872","0.8275862068965518","0.6962025316455693","0.09999999999999987","0.18518518518518512","-0.24528301886792458","0.413793103448276","0.09803921568627483","0.10769230769230753","0.39622641509433953","0.18181818181818166","0.28358208955223874","0.7777777777777779","0.23809523809523792","0.35593220338983045","0.14285714285714257","0.4909090909090914","0.3666666666666665","0.2578125000000002","-0.06060606060606055","0.1272727272727272","-0.13432835820895517","0.1153846153846152","0.8888888888888893","0.23809523809523836","0.20634920634920628","0.3666666666666665","0.2923076923076924","0.20930232558139572","0.880597014925373","0.11111111111111116","0.38461538461538436","-0.2214368793057171","0.6296296296296298","0.46938775510204067","0.12500000000000022","Khá"
"-0.9990994656854099","-1","-0.19999999999999996","1","0.33333333333333326","0","0.5","-0.5","-1","0.0888888888888888","-0.11764705882352955","-0.23076923076923073","-0.4285714285714286","1","-1","-1","0.11111111111111116","0.23076923076923084","-0.07692307692307687","-0.42939481268011526","0.3258426966292136","-0.33333333333333337","0.6000000000000001","-1","0.5","0.5","0","0.5","1","0","0.5","0.5","0","-1","0","0.3432835820895521","-0.06666666666666654","-0.08771929824561409","0.1272727272727272","0.12727272727272743","-0.2631578947368419","-0.16666666666666663","-0.12000000000000033","0.09433962264150941","-0.06060606060606055","0.5925925925925928","0.5774647887323945","0.3220338983050848","0.5714285714285714","0","0.06896551724137945","-0.4358974358974357","0.413793103448276","0.16455696202531622","0.5","0.18518518518518512","-0.24528301886792458","0.31034482758620685","0.25490196078431393","0.5384615384615385","0.5849056603773586","0.3636363636363644","0.6119402985074625","0.7777777777777779","0.587301587301587","0.5254237288135593","0.3214285714285712","-0.018181818181817966","0.19999999999999996","0.4531250000000002","0.3939393939393938","0.30909090909090886","0.19402985074626877","0.07692307692307687","0.8888888888888893","0.6190476190476193","0.1428571428571428","0.19999999999999996","0.7846153846153849","0.6279069767441856","0.880597014925373","0.23809523809523792","0.5384615384615377","-0.49521338462914954","0.6296296296296298","0.34693877551020424","-1","Khá"
"-0.9990994566612965","-1","-0.19999999999999996","1","-1","0","0","0","-1","0.4444444444444442","-0.11764705882352955","-0.23076923076923073","-0.6666666666666667","-1","0.23076923076923084","0.44999999999999996","-1","-1","-1","-0.7175792507204611","0.4382022471910112","-1","0.6000000000000001","-1","0","0","0.5","0.5","0.5","0","1","0","0.5","-1","0","0.4626865671641789","-0.43333333333333346","-0.2280701754385963","0.2727272727272727","-0.19999999999999996","0.7894736842105265","-0.16666666666666663","0","-0.47169811320754707","0.24242424242424243","0.37037037037037","0.5774647887323945","-0.016949152542372836","-0.17142857142857137","-0.1718750000000001","-0.034482758620689724","-0.07692307692307665","0.6551724137931034","0.06329113924050622","0.6666666666666667","0.2592592592592593","-0.16981132075471705","0.4482758620689655","-0.09803921568627416","-0.2615384615384614","0.16981132075471694","0.636363636363636","0.4328358208955223","0.5185185185185184","0.39682539682539675","0.6271186440677967","0.392857142857143","0.05454545454545445","0.4666666666666668","0.2890625","0.3030303030303032","0.38181818181818206","-0.3134328358208953","0.07692307692307687","0.7777777777777786","0.7777777777777779","-0.17460317460317465","0.4666666666666668","0.41538461538461524","0.488372093023256","0.761194029850746","0.5555555555555554","-0.38461538461538436","-0.5079180459872954","0.2592592592592593","0.1020408163265305","-0.2916666666666665","Khá"
